dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,deepwork_per_session,sessionCount_sq,deepwork_ratio,is_monday,is_friday,category,category_name,startHour,endHour
5,0,0,4,242,4,144.2,1,0,0,12.0,9.68,48.4,16,0.5041666666666667,0,0,1,🌅 Early-Midday (6am-2pm),10,14
3,0,0,10,243,3,324.3,1,1,0,12.0,24.3,22.09090909090909,100,0.50625,0,0,1,🌅 Early-Midday (6am-2pm),4,12
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
6,0,1,12,388,4,398.8,1,1,2,12.0,46.56,29.846153846153847,144,0.8083333333333333,0,1,1,🌅 Early-Midday (6am-2pm),3,12
6,0,0,7,381,7,248.1,1,1,0,12.0,26.67,47.625,49,0.79375,0,1,1,🌅 Early-Midday (6am-2pm),4,13
3,0,0,9,322,8,302.2,1,1,0,12.0,28.98,32.2,81,0.6708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,10
5,0,0,11,256,8,355.6,1,1,0,12.0,28.16,21.333333333333332,121,0.5333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),5,15
4,0,0,5,165,0,166.5,0,0,0,12.0,8.25,27.5,25,0.34375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,4,53,1,125.3,0,0,0,12.0,2.12,10.6,16,0.11041666666666666,1,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,4,71,0,127.1,0,0,0,12.0,2.84,14.2,16,0.14791666666666667,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
3,0,0,7,426,6,252.6,1,1,0,12.0,29.82,53.25,49,0.8875,0,0,1,🌅 Early-Midday (6am-2pm),2,11
4,0,1,11,329,7,362.9,1,1,2,12.0,36.19,27.416666666666668,121,0.6854166666666667,0,0,1,🌅 Early-Midday (6am-2pm),3,11
6,0,0,10,334,5,333.4,1,1,0,12.0,33.4,30.363636363636363,100,0.6958333333333333,0,1,1,🌅 Early-Midday (6am-2pm),5,10
2,0,0,10,348,5,334.8,1,1,0,12.0,34.8,31.636363636363637,100,0.725,1,0,1,🌅 Early-Midday (6am-2pm),6,11
5,0,0,6,172,4,197.2,0,0,0,12.0,10.32,24.571428571428573,36,0.35833333333333334,0,0,1,🌅 Early-Midday (6am-2pm),13,23
5,0,0,4,144,1,134.4,0,0,0,12.0,5.76,28.8,16,0.3,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,3,93,1,99.3,0,0,0,12.0,2.79,23.25,9,0.19375,1,0,1,🌅 Early-Midday (6am-2pm),13,19
5,0,0,5,344,6,184.4,1,0,0,12.0,17.2,57.333333333333336,25,0.7166666666666667,0,0,1,🌅 Early-Midday (6am-2pm),8,15
6,0,0,12,274,3,387.4,1,1,0,12.0,32.88,21.076923076923077,144,0.5708333333333333,0,1,1,🌅 Early-Midday (6am-2pm),6,11
5,0,0,3,151,1,105.1,0,0,0,12.0,4.53,37.75,9,0.3145833333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,5,60,1,156.0,0,0,0,12.0,3.0,10.0,25,0.125,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
2,0,0,3,76,2,97.6,0,0,0,12.0,2.28,19.0,9,0.15833333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,19
4,0,0,5,86,3,158.6,0,0,0,12.0,4.3,14.333333333333334,25,0.17916666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,9,359,5,305.9,1,1,0,12.0,32.31,35.9,81,0.7479166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,18
4,0,0,8,404,4,280.4,1,1,0,12.0,32.32,44.888888888888886,64,0.8416666666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,7
3,0,0,6,323,5,212.3,1,0,0,12.0,19.38,46.142857142857146,36,0.6729166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,19
5,0,0,4,94,0,129.4,0,0,0,12.0,3.76,18.8,16,0.19583333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,3,67,3,96.7,0,0,0,12.0,2.01,16.75,9,0.13958333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
4,0,0,8,315,6,271.5,1,1,0,12.0,25.2,35.0,64,0.65625,0,0,1,🌅 Early-Midday (6am-2pm),7,17
5,0,0,3,155,1,105.5,0,0,0,12.0,4.65,38.75,9,0.3229166666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,5,248,6,174.8,1,0,0,12.0,12.4,41.333333333333336,25,0.5166666666666667,1,0,1,🌅 Early-Midday (6am-2pm),8,12
6,0,0,9,325,3,302.5,1,1,0,12.0,29.25,32.5,81,0.6770833333333334,0,1,1,🌅 Early-Midday (6am-2pm),7,12
3,0,0,12,326,6,392.6,1,1,0,12.0,39.12,25.076923076923077,144,0.6791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),2,6
5,0,0,3,221,1,112.1,1,0,0,12.0,6.63,55.25,9,0.46041666666666664,0,0,1,🌅 Early-Midday (6am-2pm),12,22
2,0,0,11,243,6,354.3,1,1,0,12.0,26.73,20.25,121,0.50625,1,0,1,🌅 Early-Midday (6am-2pm),1,6
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
2,0,0,6,113,2,191.3,0,0,0,12.0,6.78,16.142857142857142,36,0.23541666666666666,1,0,1,🌅 Early-Midday (6am-2pm),12,16
4,0,0,3,161,0,106.1,0,0,0,12.0,4.83,40.25,9,0.33541666666666664,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,22
2,0,0,9,327,8,302.7,1,1,0,12.0,29.43,32.7,81,0.68125,1,0,1,🌅 Early-Midday (6am-2pm),6,12
6,0,0,5,228,5,172.8,1,0,0,12.0,11.4,38.0,25,0.475,0,1,1,🌅 Early-Midday (6am-2pm),8,18
4,0,0,3,149,4,104.9,0,0,0,12.0,4.47,37.25,9,0.3104166666666667,0,0,1,🌅 Early-Midday (6am-2pm),14,23
4,0,0,5,290,2,179.0,1,0,0,12.0,14.5,48.333333333333336,25,0.6041666666666666,0,0,1,🌅 Early-Midday (6am-2pm),9,18
4,0,0,3,92,1,99.2,0,0,0,12.0,2.76,23.0,9,0.19166666666666668,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,5,212,2,171.2,1,0,0,12.0,10.6,35.333333333333336,25,0.44166666666666665,1,0,1,🌅 Early-Midday (6am-2pm),10,19
3,0,0,2,154,3,75.4,0,0,0,12.0,3.08,51.333333333333336,4,0.32083333333333336,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
4,0,0,7,470,5,257.0,1,1,0,12.0,32.9,58.75,49,0.9791666666666666,0,0,1,🌅 Early-Midday (6am-2pm),3,9
5,0,0,6,218,5,201.8,1,0,0,12.0,13.08,31.142857142857142,36,0.45416666666666666,0,0,1,🌅 Early-Midday (6am-2pm),10,17
5,0,0,4,39,3,123.9,0,0,0,12.0,1.56,7.8,16,0.08125,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,11,350,3,365.0,1,1,0,12.0,38.5,29.166666666666668,121,0.7291666666666666,0,0,1,🌅 Early-Midday (6am-2pm),6,11
5,0,0,7,209,4,230.9,1,0,0,12.0,14.63,26.125,49,0.4354166666666667,0,0,1,🌅 Early-Midday (6am-2pm),10,16
6,0,0,9,350,2,305.0,1,1,0,12.0,31.5,35.0,81,0.7291666666666666,0,1,1,🌅 Early-Midday (6am-2pm),8,14
5,0,0,9,448,6,314.8,1,1,0,12.0,40.32,44.8,81,0.9333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),6,12
2,0,0,3,66,3,96.6,0,0,0,12.0,1.98,16.5,9,0.1375,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,22
4,0,0,5,50,3,155.0,0,0,0,12.0,2.5,8.333333333333334,25,0.10416666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
2,0,0,11,479,8,377.9,1,1,0,12.0,52.69,39.916666666666664,121,0.9979166666666667,1,0,1,🌅 Early-Midday (6am-2pm),4,10
2,0,0,3,85,2,98.5,0,0,0,12.0,2.55,21.25,9,0.17708333333333334,1,0,1,🌅 Early-Midday (6am-2pm),13,17
5,0,0,7,404,8,250.4,1,1,0,12.0,28.28,50.5,49,0.8416666666666667,0,0,1,🌅 Early-Midday (6am-2pm),2,12
5,0,0,8,379,6,277.9,1,1,0,12.0,30.32,42.111111111111114,64,0.7895833333333333,0,0,1,🌅 Early-Midday (6am-2pm),3,13
6,0,0,4,123,3,132.3,0,0,0,12.0,4.92,24.6,16,0.25625,0,1,1,🌅 Early-Midday (6am-2pm),11,19
2,0,1,7,345,6,244.5,1,1,2,12.0,24.15,43.125,49,0.71875,1,0,1,🌅 Early-Midday (6am-2pm),3,13
6,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,🚫 No Work,0,0
6,0,0,3,69,4,96.9,0,0,0,12.0,2.07,17.25,9,0.14375,0,1,1,🌅 Early-Midday (6am-2pm),14,18
2,0,0,3,157,2,105.7,0,0,0,12.0,4.71,39.25,9,0.32708333333333334,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,19
6,0,0,6,234,4,203.4,1,0,0,12.0,14.04,33.42857142857143,36,0.4875,0,1,1,🌅 Early-Midday (6am-2pm),13,17
2,0,0,8,340,8,274.0,1,1,0,12.0,27.2,37.77777777777778,64,0.7083333333333334,1,0,1,🌅 Early-Midday (6am-2pm),3,10
6,0,0,9,251,4,295.1,1,1,0,12.0,22.59,25.1,81,0.5229166666666667,0,1,1,🌅 Early-Midday (6am-2pm),5,15
4,0,0,3,89,0,98.9,0,0,0,12.0,2.67,22.25,9,0.18541666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,1,0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
6,0,0,8,398,6,279.8,1,1,0,12.0,31.84,44.22222222222222,64,0.8291666666666667,0,1,1,🌅 Early-Midday (6am-2pm),6,10
6,0,0,6,209,2,200.9,1,0,0,12.0,12.54,29.857142857142858,36,0.4354166666666667,0,1,1,🌅 Early-Midday (6am-2pm),11,20
4,0,0,5,80,3,158.0,0,0,0,12.0,4.0,13.333333333333334,25,0.16666666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
3,0,0,4,151,0,135.1,0,0,0,12.0,6.04,30.2,16,0.3145833333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,0,10,306,7,330.6,1,1,0,12.0,30.6,27.818181818181817,100,0.6375,0,1,1,🌅 Early-Midday (6am-2pm),1,6
2,0,0,10,267,8,326.7,1,1,0,12.0,26.7,24.272727272727273,100,0.55625,1,0,1,🌅 Early-Midday (6am-2pm),1,7
2,0,0,12,302,6,390.2,1,1,0,12.0,36.24,23.23076923076923,144,0.6291666666666667,1,0,1,🌅 Early-Midday (6am-2pm),7,12
6,0,0,3,37,3,93.7,0,0,0,12.0,1.11,9.25,9,0.07708333333333334,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,4,108,0,130.8,0,0,0,12.0,4.32,21.6,16,0.225,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,22
2,0,0,2,131,0,73.1,0,0,0,12.0,2.62,43.666666666666664,4,0.27291666666666664,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,22
6,0,0,5,70,3,157.0,0,0,0,12.0,3.5,11.666666666666666,25,0.14583333333333334,0,1,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,5,353,6,185.3,1,0,0,12.0,17.65,58.833333333333336,25,0.7354166666666667,0,0,1,🌅 Early-Midday (6am-2pm),8,17
3,0,0,6,148,3,194.8,0,0,0,12.0,8.88,21.142857142857142,36,0.30833333333333335,0,0,1,🌅 Early-Midday (6am-2pm),10,16
4,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,8,315,6,271.5,1,1,0,12.0,25.2,35.0,64,0.65625,0,0,1,🌅 Early-Midday (6am-2pm),8,14
2,0,0,4,168,5,136.8,0,0,0,12.0,6.72,33.6,16,0.35,1,0,1,🌅 Early-Midday (6am-2pm),11,17
5,0,0,6,327,2,212.7,1,0,0,12.0,19.62,46.714285714285715,36,0.68125,0,0,1,🌅 Early-Midday (6am-2pm),8,14
2,0,0,2,154,1,75.4,0,0,0,12.0,3.08,51.333333333333336,4,0.32083333333333336,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,5,234,5,173.4,1,0,0,12.0,11.7,39.0,25,0.4875,0,0,1,🌅 Early-Midday (6am-2pm),10,15
4,0,0,9,201,6,290.1,1,0,0,12.0,18.09,20.1,81,0.41875,0,0,1,🌅 Early-Midday (6am-2pm),9,16
5,0,0,7,199,5,229.9,1,0,0,12.0,13.93,24.875,49,0.41458333333333336,0,0,1,🌅 Early-Midday (6am-2pm),11,17
5,0,0,4,85,1,128.5,0,0,0,12.0,3.4,17.0,16,0.17708333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,0,7,123,2,222.3,0,0,0,12.0,8.61,15.375,49,0.25625,0,1,1,🌅 Early-Midday (6am-2pm),11,21
2,0,0,10,392,8,339.2,1,1,0,12.0,39.2,35.63636363636363,100,0.8166666666666667,1,0,1,🌅 Early-Midday (6am-2pm),2,6
2,0,0,10,277,3,327.7,1,1,0,12.0,27.7,25.181818181818183,100,0.5770833333333333,1,0,1,🌅 Early-Midday (6am-2pm),7,15
6,0,0,12,337,6,393.7,1,1,0,12.0,40.44,25.923076923076923,144,0.7020833333333333,0,1,1,🌅 Early-Midday (6am-2pm),4,8
6,0,0,6,272,5,207.2,1,0,0,12.0,16.32,38.857142857142854,36,0.5666666666666667,0,1,1,🌅 Early-Midday (6am-2pm),11,15
5,0,0,4,110,2,131.0,0,0,0,12.0,4.4,22.0,16,0.22916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,4,179,3,137.9,0,0,0,12.0,7.16,35.8,16,0.3729166666666667,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,21
6,0,0,5,116,0,161.6,0,0,0,12.0,5.8,19.333333333333332,25,0.24166666666666667,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,20
4,0,0,3,38,3,93.8,0,0,0,12.0,1.14,9.5,9,0.07916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,4,31,1,123.1,0,0,0,12.0,1.24,6.2,16,0.06458333333333334,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
3,0,0,5,32,3,153.2,0,0,0,12.0,1.6,5.333333333333333,25,0.06666666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,21
2,0,0,9,362,3,306.2,1,1,0,12.0,32.58,36.2,81,0.7541666666666667,1,0,1,🌅 Early-Midday (6am-2pm),6,10
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
5,0,0,5,227,4,172.7,1,0,0,12.0,11.35,37.833333333333336,25,0.47291666666666665,0,0,1,🌅 Early-Midday (6am-2pm),12,19
6,0,0,11,268,4,356.8,1,1,0,12.0,29.48,22.333333333333332,121,0.5583333333333333,0,1,1,🌅 Early-Midday (6am-2pm),2,6
5,0,0,2,78,0,67.8,0,0,0,12.0,1.56,26.0,4,0.1625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
3,0,0,4,130,4,133.0,0,0,0,12.0,5.2,26.0,16,0.2708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),10,20
6,0,0,3,89,2,98.9,0,0,0,12.0,2.67,22.25,9,0.18541666666666667,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,23
3,0,0,7,279,6,237.9,1,1,0,12.0,19.53,34.875,49,0.58125,0,0,1,🌅 Early-Midday (6am-2pm),4,12
5,0,0,6,131,2,193.1,0,0,0,12.0,7.86,18.714285714285715,36,0.27291666666666664,0,0,1,🌅 Early-Midday (6am-2pm),13,21
3,0,0,3,159,0,105.9,0,0,0,12.0,4.77,39.75,9,0.33125,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,22
3,0,1,5,156,0,165.6,0,0,2,12.0,7.8,26.0,25,0.325,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
5,0,0,3,31,3,93.1,0,0,0,12.0,0.93,7.75,9,0.06458333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
3,0,0,4,117,2,131.7,0,0,0,12.0,4.68,23.4,16,0.24375,0,0,1,🌅 Early-Midday (6am-2pm),12,19
5,0,0,4,167,3,136.7,0,0,0,12.0,6.68,33.4,16,0.34791666666666665,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
6,0,0,12,376,4,397.6,1,1,0,12.0,45.12,28.923076923076923,144,0.7833333333333333,0,1,1,🌅 Early-Midday (6am-2pm),3,11
2,0,0,5,246,4,174.6,1,0,0,12.0,12.3,41.0,25,0.5125,1,0,1,🌅 Early-Midday (6am-2pm),8,12
3,0,1,8,254,7,265.4,1,1,2,12.0,20.32,28.22222222222222,64,0.5291666666666667,0,0,1,🌅 Early-Midday (6am-2pm),2,10
4,0,0,3,140,2,104.0,0,0,0,12.0,4.2,35.0,9,0.2916666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,1,5,160,0,166.0,0,0,2,12.0,8.0,26.666666666666668,25,0.3333333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
4,0,1,12,289,5,388.9,1,1,2,12.0,34.68,22.23076923076923,144,0.6020833333333333,0,0,1,🌅 Early-Midday (6am-2pm),3,8
4,0,0,2,34,3,63.4,0,0,0,12.0,0.68,11.333333333333334,4,0.07083333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,20
2,0,0,9,324,4,302.4,1,1,0,12.0,29.16,32.4,81,0.675,1,0,1,🌅 Early-Midday (6am-2pm),3,10
2,0,0,10,467,3,346.7,1,1,0,12.0,46.7,42.45454545454545,100,0.9729166666666667,1,0,1,🌅 Early-Midday (6am-2pm),7,13
4,0,0,7,286,3,238.6,1,1,0,12.0,20.02,35.75,49,0.5958333333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,7
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
6,0,0,12,314,3,391.4,1,1,0,12.0,37.68,24.153846153846153,144,0.6541666666666667,0,1,1,🌅 Early-Midday (6am-2pm),7,15
4,0,0,12,347,8,394.7,1,1,0,12.0,41.64,26.692307692307693,144,0.7229166666666667,0,0,1,🌅 Early-Midday (6am-2pm),5,14
4,0,1,10,390,6,339.0,1,1,2,12.0,39.0,35.45454545454545,100,0.8125,0,0,1,🌅 Early-Midday (6am-2pm),1,9
2,0,0,5,49,2,154.9,0,0,0,12.0,2.45,8.166666666666666,25,0.10208333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
6,0,0,4,109,3,130.9,0,0,0,12.0,4.36,21.8,16,0.22708333333333333,0,1,1,🌅 Early-Midday (6am-2pm),13,22
4,0,1,11,339,3,363.9,1,1,2,12.0,37.29,28.25,121,0.70625,0,0,1,🌅 Early-Midday (6am-2pm),2,9
5,0,0,7,380,3,248.0,1,1,0,12.0,26.6,47.5,49,0.7916666666666666,0,0,1,🌅 Early-Midday (6am-2pm),2,8
5,0,1,2,43,1,64.3,0,0,2,12.0,0.86,14.333333333333334,4,0.08958333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,6,147,3,194.7,0,0,0,12.0,8.82,21.0,36,0.30625,1,0,1,🌅 Early-Midday (6am-2pm),10,18
5,0,0,11,334,3,363.4,1,1,0,12.0,36.74,27.833333333333332,121,0.6958333333333333,0,0,1,🌅 Early-Midday (6am-2pm),4,12
6,0,1,3,67,0,96.7,0,0,2,12.0,2.01,16.75,9,0.13958333333333334,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,6,291,2,209.1,1,0,0,12.0,17.46,41.57142857142857,36,0.60625,0,0,1,🌅 Early-Midday (6am-2pm),10,15
6,0,0,10,478,5,347.8,1,1,0,12.0,47.8,43.45454545454545,100,0.9958333333333333,0,1,1,🌅 Early-Midday (6am-2pm),4,10
2,0,0,5,116,0,161.6,0,0,0,12.0,5.8,19.333333333333332,25,0.24166666666666667,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,0,2,141,3,74.1,0,0,0,12.0,2.82,47.0,4,0.29375,0,1,2,🌆 Afternoon-Evening (3pm-8pm),15,20
4,0,0,5,274,4,177.4,1,0,0,12.0,13.7,45.666666666666664,25,0.5708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,12
2,0,0,11,263,8,356.3,1,1,0,12.0,28.93,21.916666666666668,121,0.5479166666666667,1,0,1,🌅 Early-Midday (6am-2pm),3,8
3,0,0,2,48,3,64.8,0,0,0,12.0,0.96,16.0,4,0.1,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,22
5,0,0,5,167,2,166.7,0,0,0,12.0,8.35,27.833333333333332,25,0.34791666666666665,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
3,0,0,4,136,3,133.6,0,0,0,12.0,5.44,27.2,16,0.2833333333333333,0,0,1,🌅 Early-Midday (6am-2pm),13,19
6,0,0,5,349,6,184.9,1,0,0,12.0,17.45,58.166666666666664,25,0.7270833333333333,0,1,1,🌅 Early-Midday (6am-2pm),8,18
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
3,0,0,5,45,0,154.5,0,0,0,12.0,2.25,7.5,25,0.09375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,0,4,51,2,125.1,0,0,0,12.0,2.04,10.2,16,0.10625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
2,0,0,12,425,3,402.5,1,1,0,12.0,51.0,32.69230769230769,144,0.8854166666666666,1,0,1,🌅 Early-Midday (6am-2pm),1,5
4,0,1,0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,9,406,7,310.6,1,1,0,12.0,36.54,40.6,81,0.8458333333333333,0,0,1,🌅 Early-Midday (6am-2pm),6,12
4,0,0,7,444,3,254.4,1,1,0,12.0,31.08,55.5,49,0.925,0,0,1,🌅 Early-Midday (6am-2pm),4,9
2,0,0,3,150,0,105.0,0,0,0,12.0,4.5,37.5,9,0.3125,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,5,285,4,178.5,1,0,0,12.0,14.25,47.5,25,0.59375,1,0,1,🌅 Early-Midday (6am-2pm),10,18
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
3,0,0,12,403,7,400.3,1,1,0,12.0,48.36,31.0,144,0.8395833333333333,0,0,1,🌅 Early-Midday (6am-2pm),2,12
5,0,0,3,109,3,100.9,0,0,0,12.0,3.27,27.25,9,0.22708333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,3,65,1,96.5,0,0,0,12.0,1.95,16.25,9,0.13541666666666666,0,0,1,🌅 Early-Midday (6am-2pm),14,19
