dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,startHour,endHour,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,events_x_sessions,deepwork_per_session,sessionCount_sq,deepWork_sq,sessionCount_log,deepWork_log,deepwork_ratio,session_density,is_monday,is_friday,is_wednesday,cat_6,cat_4,cat_5,cat_binary,cat_3,predicted_category,category_name
4,0,0,7,472,6,7,17,257.2,1,1,0,12.0,33.04,42,59.0,49,61.88444444444444,2.0794415416798357,6.159095388491933,0.9833333333333333,0.5833333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,10,476,4,6,14,347.6,1,1,0,12.0,47.6,40,43.27272727272727,100,62.93777777777778,2.3978952727983707,6.1675164908883415,0.9916666666666667,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,2,113,3,19,23,71.3,0,0,0,12.0,2.26,6,37.666666666666664,4,3.5469444444444442,1.0986122886681098,4.736198448394496,0.23541666666666666,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,3,200,3,14,18,110.0,1,0,0,12.0,6.0,9,50.0,9,11.111111111111112,1.3862943611198906,5.303304908059076,0.4166666666666667,0.25,0,1,0,4,2,3,2,1,1,Early-Midday
6,0,1,7,287,4,8,15,238.7,1,1,2,12.0,20.09,28,35.875,49,22.880277777777778,2.0794415416798357,5.662960480135946,0.5979166666666667,0.5833333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
6,0,0,6,285,5,11,21,208.5,1,0,0,12.0,17.1,30,40.714285714285715,36,22.5625,1.9459101490553132,5.655991810819852,0.59375,0.5,0,1,0,3,2,2,1,1,1,Early-Midday
3,0,0,4,133,3,16,23,133.3,0,0,0,12.0,5.32,12,26.6,16,4.913611111111112,1.6094379124341003,4.897839799950911,0.27708333333333335,0.3333333333333333,0,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,2,42,1,16,23,64.2,0,0,0,12.0,0.84,2,14.0,4,0.48999999999999994,1.0986122886681098,3.7612001156935624,0.0875,0.16666666666666666,0,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,4,114,1,20,23,131.4,0,0,0,12.0,4.56,4,22.8,16,3.61,1.6094379124341003,4.74493212836325,0.2375,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,11,301,8,5,11,360.1,1,1,0,12.0,33.11,88,25.083333333333332,121,25.166944444444443,2.4849066497880004,5.71042701737487,0.6270833333333333,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,11,270,5,7,14,357.0,1,1,0,12.0,29.7,55,22.5,121,20.25,2.4849066497880004,5.602118820879701,0.5625,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
1,1,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
5,0,0,9,402,5,2,6,310.2,1,1,0,12.0,36.18,45,40.2,81,44.89,2.302585092994046,5.998936561946683,0.8375,0.75,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,10,325,5,6,14,332.5,1,1,0,12.0,32.5,50,29.545454545454547,100,29.340277777777782,2.3978952727983707,5.786897381366708,0.6770833333333334,0.8333333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
5,0,0,3,88,2,18,23,98.8,0,0,0,12.0,2.64,6,22.0,9,2.1511111111111108,1.3862943611198906,4.48863636973214,0.18333333333333332,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,8,243,7,1,10,264.3,1,1,0,12.0,19.44,56,27.0,64,16.4025,2.1972245773362196,5.497168225293202,0.50625,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
5,0,0,4,242,4,10,14,144.2,1,0,0,12.0,9.68,16,48.4,16,16.267777777777777,1.6094379124341003,5.493061443340548,0.5041666666666667,0.3333333333333333,0,0,0,2,1,2,1,1,1,Early-Midday
3,0,0,10,243,3,4,12,324.3,1,1,0,12.0,24.3,30,22.09090909090909,100,16.4025,2.3978952727983707,5.497168225293202,0.50625,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,No Work
6,0,1,12,388,4,3,12,398.8,1,1,2,12.0,46.56,48,29.846153846153847,144,41.81777777777778,2.5649493574615367,5.963579343618446,0.8083333333333333,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
6,0,0,7,381,7,4,13,248.1,1,1,0,12.0,26.67,49,47.625,49,40.3225,2.0794415416798357,5.945420608606575,0.79375,0.5833333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,9,322,8,1,10,302.2,1,1,0,12.0,28.98,72,32.2,81,28.801111111111105,2.302585092994046,5.777652323222656,0.6708333333333333,0.75,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,11,256,8,5,15,355.6,1,1,0,12.0,28.16,88,21.333333333333332,121,18.204444444444444,2.4849066497880004,5.54907608489522,0.5333333333333333,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,5,165,0,20,23,166.5,0,0,0,12.0,8.25,0,27.5,25,7.5625,1.791759469228055,5.111987788356544,0.34375,0.4166666666666667,0,0,1,5,3,4,2,2,2,Afternoon-Evening
2,0,0,4,53,1,20,23,125.3,0,0,0,12.0,2.12,4,10.6,16,0.7802777777777777,1.6094379124341003,3.9889840465642745,0.11041666666666666,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,4,71,0,18,23,127.1,0,0,0,12.0,2.84,0,14.2,16,1.4002777777777777,1.6094379124341003,4.276666119016055,0.14791666666666667,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,7,426,6,2,11,252.6,1,1,0,12.0,29.82,42,53.25,49,50.41,2.0794415416798357,6.056784013228625,0.8875,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,1,11,329,7,3,11,362.9,1,1,2,12.0,36.19,77,27.416666666666668,121,30.066944444444445,2.4849066497880004,5.799092654460526,0.6854166666666667,0.9166666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
6,0,0,10,334,5,5,10,333.4,1,1,0,12.0,33.4,50,30.363636363636363,100,30.987777777777776,2.3978952727983707,5.814130531825066,0.6958333333333333,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
2,0,0,10,348,5,6,11,334.8,1,1,0,12.0,34.8,50,31.636363636363637,100,33.64,2.3978952727983707,5.855071922202427,0.725,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,172,4,13,23,197.2,0,0,0,12.0,10.32,24,24.571428571428573,36,8.217777777777778,1.9459101490553132,5.153291594497779,0.35833333333333334,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,4,144,1,19,23,134.4,0,0,0,12.0,5.76,4,28.8,16,5.76,1.6094379124341003,4.976733742420574,0.3,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,3,93,1,13,19,99.3,0,0,0,12.0,2.79,3,23.25,9,2.4025000000000003,1.3862943611198906,4.543294782270004,0.19375,0.25,1,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,5,344,6,8,15,184.4,1,0,0,12.0,17.2,30,57.333333333333336,25,32.87111111111111,1.791759469228055,5.84354441703136,0.7166666666666667,0.4166666666666667,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,12,274,3,6,11,387.4,1,1,0,12.0,32.88,36,21.076923076923077,144,20.854444444444443,2.5649493574615367,5.616771097666572,0.5708333333333333,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,3,151,1,18,23,105.1,0,0,0,12.0,4.53,3,37.75,9,6.333611111111111,1.3862943611198906,5.0238805208462765,0.3145833333333333,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,5,60,1,16,21,156.0,0,0,0,12.0,3.0,5,10.0,25,1.0,1.791759469228055,4.110873864173311,0.125,0.4166666666666667,1,0,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,3,76,2,15,19,97.6,0,0,0,12.0,2.28,6,19.0,9,1.6044444444444443,1.3862943611198906,4.343805421853684,0.15833333333333333,0.25,1,0,0,4,2,3,2,2,2,Afternoon-Evening
4,0,0,5,86,3,17,23,158.6,0,0,0,12.0,4.3,15,14.333333333333334,25,2.0544444444444445,1.791759469228055,4.465908118654584,0.17916666666666667,0.4166666666666667,0,0,1,5,3,4,2,2,2,Afternoon-Evening
5,0,0,9,359,5,9,18,305.9,1,1,0,12.0,32.31,45,35.9,81,35.80027777777778,2.302585092994046,5.886104031450156,0.7479166666666667,0.75,0,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,8,404,4,1,7,280.4,1,1,0,12.0,32.32,32,44.888888888888886,64,45.33777777777778,2.1972245773362196,6.003887067106539,0.8416666666666667,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
3,0,0,6,323,5,9,19,212.3,1,0,0,12.0,19.38,30,46.142857142857146,36,28.980277777777783,1.9459101490553132,5.780743515792329,0.6729166666666667,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,4,94,0,18,23,129.4,0,0,0,12.0,3.76,0,18.8,16,2.4544444444444444,1.6094379124341003,4.553876891600541,0.19583333333333333,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,3,67,3,15,23,96.7,0,0,0,12.0,2.01,9,16.75,9,1.2469444444444444,1.3862943611198906,4.219507705176107,0.13958333333333334,0.25,0,0,1,4,2,3,2,2,2,Afternoon-Evening
4,0,0,8,315,6,7,17,271.5,1,1,0,12.0,25.2,48,35.0,64,27.5625,2.1972245773362196,5.755742213586912,0.65625,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
5,0,0,3,155,1,16,23,105.5,0,0,0,12.0,4.65,3,38.75,9,6.673611111111112,1.3862943611198906,5.049856007249537,0.3229166666666667,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,5,248,6,8,12,174.8,1,0,0,12.0,12.4,30,41.333333333333336,25,17.084444444444447,1.791759469228055,5.517452896464707,0.5166666666666667,0.4166666666666667,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,9,325,3,7,12,302.5,1,1,0,12.0,29.25,27,32.5,81,29.340277777777782,2.302585092994046,5.786897381366708,0.6770833333333334,0.75,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,12,326,6,2,6,392.6,1,1,0,12.0,39.12,72,25.076923076923077,144,29.521111111111114,2.5649493574615367,5.7899601708972535,0.6791666666666667,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,3,221,1,12,22,112.1,1,0,0,12.0,6.63,3,55.25,9,13.566944444444443,1.3862943611198906,5.402677381872279,0.46041666666666664,0.25,0,0,0,3,2,2,1,1,1,Early-Midday
2,0,0,11,243,6,1,6,354.3,1,1,0,12.0,26.73,66,20.25,121,16.4025,2.4849066497880004,5.497168225293202,0.50625,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,No Work
2,0,0,6,113,2,12,16,191.3,0,0,0,12.0,6.78,12,16.142857142857142,36,3.5469444444444442,1.9459101490553132,4.736198448394496,0.23541666666666666,0.5,1,0,0,3,2,2,1,1,1,Early-Midday
4,0,0,3,161,0,15,22,106.1,0,0,0,12.0,4.83,0,40.25,9,7.200277777777776,1.3862943611198906,5.087596335232384,0.33541666666666664,0.25,0,0,1,4,2,3,2,2,2,Afternoon-Evening
2,0,0,9,327,8,6,12,302.7,1,1,0,12.0,29.43,72,32.7,81,29.7025,2.302585092994046,5.793013608384144,0.68125,0.75,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,5,228,5,8,18,172.8,1,0,0,12.0,11.4,25,38.0,25,14.44,1.791759469228055,5.43372200355424,0.475,0.4166666666666667,0,1,0,1,1,1,1,1,1,Early-Midday
4,0,0,3,149,4,14,23,104.9,0,0,0,12.0,4.47,12,37.25,9,6.166944444444445,1.3862943611198906,5.0106352940962555,0.3104166666666667,0.25,0,0,1,4,2,3,2,1,1,Early-Midday
4,0,0,5,290,2,9,18,179.0,1,0,0,12.0,14.5,10,48.333333333333336,25,23.361111111111107,1.791759469228055,5.673323267171493,0.6041666666666666,0.4166666666666667,0,0,1,2,1,2,1,1,1,Early-Midday
4,0,0,3,92,1,18,23,99.2,0,0,0,12.0,2.76,3,23.0,9,2.3511111111111114,1.3862943611198906,4.532599493153256,0.19166666666666668,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
2,0,0,5,212,2,10,19,171.2,1,0,0,12.0,10.6,10,35.333333333333336,25,12.484444444444444,1.791759469228055,5.3612921657094255,0.44166666666666665,0.4166666666666667,1,0,0,2,1,2,1,1,1,Early-Midday
3,0,0,2,154,3,19,23,75.4,0,0,0,12.0,3.08,6,51.333333333333336,4,6.587777777777779,1.0986122886681098,5.043425116919247,0.32083333333333336,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,7,470,5,3,9,257.0,1,1,0,12.0,32.9,35,58.75,49,61.36111111111111,2.0794415416798357,6.154858094016418,0.9791666666666666,0.5833333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
5,0,0,6,218,5,10,17,201.8,1,0,0,12.0,13.08,30,31.142857142857142,36,13.20111111111111,1.9459101490553132,5.389071729816501,0.45416666666666666,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,4,39,3,19,23,123.9,0,0,0,12.0,1.56,12,7.8,16,0.42250000000000004,1.6094379124341003,3.6888794541139363,0.08125,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,11,350,3,6,11,365.0,1,1,0,12.0,38.5,33,29.166666666666668,121,34.02777777777777,2.4849066497880004,5.860786223465865,0.7291666666666666,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,7,209,4,10,16,230.9,1,0,0,12.0,14.63,28,26.125,49,12.133611111111112,2.0794415416798357,5.3471075307174685,0.4354166666666667,0.5833333333333334,0,0,0,2,1,2,1,1,1,Early-Midday
6,0,0,9,350,2,8,14,305.0,1,1,0,12.0,31.5,18,35.0,81,34.02777777777777,2.302585092994046,5.860786223465865,0.7291666666666666,0.75,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,9,448,6,6,12,314.8,1,1,0,12.0,40.32,54,44.8,81,55.751111111111115,2.302585092994046,6.1070228877422545,0.9333333333333333,0.75,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,3,66,3,15,22,96.6,0,0,0,12.0,1.98,9,16.5,9,1.2100000000000002,1.3862943611198906,4.204692619390966,0.1375,0.25,1,0,0,4,2,3,2,2,2,Afternoon-Evening
4,0,0,5,50,3,15,23,155.0,0,0,0,12.0,2.5,15,8.333333333333334,25,0.6944444444444445,1.791759469228055,3.9318256327243257,0.10416666666666667,0.4166666666666667,0,0,1,4,2,3,2,2,2,Afternoon-Evening
2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,No Work
2,0,0,11,479,8,4,10,377.9,1,1,0,12.0,52.69,88,39.916666666666664,121,63.73361111111111,2.4849066497880004,6.173786103901937,0.9979166666666667,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,3,85,2,13,17,98.5,0,0,0,12.0,2.55,6,21.25,9,2.0069444444444446,1.3862943611198906,4.454347296253507,0.17708333333333334,0.25,1,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,7,404,8,2,12,250.4,1,1,0,12.0,28.28,56,50.5,49,45.33777777777778,2.0794415416798357,6.003887067106539,0.8416666666666667,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,8,379,6,3,13,277.9,1,1,0,12.0,30.32,48,42.111111111111114,64,39.900277777777774,2.1972245773362196,5.940171252720432,0.7895833333333333,0.6666666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,4,123,3,11,19,132.3,0,0,0,12.0,4.92,12,24.6,16,4.2025,1.6094379124341003,4.820281565605037,0.25625,0.3333333333333333,0,1,0,3,2,2,1,1,1,Early-Midday
2,0,1,7,345,6,3,13,244.5,1,1,2,12.0,24.15,42,43.125,49,33.0625,2.0794415416798357,5.846438775057725,0.71875,0.5833333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,No Work
6,0,0,3,69,4,14,18,96.9,0,0,0,12.0,2.07,12,17.25,9,1.3224999999999998,1.3862943611198906,4.248495242049359,0.14375,0.25,0,1,0,4,2,3,2,1,1,Early-Midday
2,0,0,3,157,2,15,19,105.7,0,0,0,12.0,4.71,6,39.25,9,6.8469444444444445,1.3862943611198906,5.062595033026967,0.32708333333333334,0.25,1,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,6,234,4,13,17,203.4,1,0,0,12.0,14.04,24,33.42857142857143,36,15.209999999999999,1.9459101490553132,5.459585514144159,0.4875,0.5,0,1,0,4,2,3,2,1,1,Early-Midday
2,0,0,8,340,8,3,10,274.0,1,1,0,12.0,27.2,64,37.77777777777778,64,32.111111111111114,2.1972245773362196,5.831882477283517,0.7083333333333334,0.6666666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,9,251,4,5,15,295.1,1,1,0,12.0,22.59,36,25.1,81,17.50027777777778,2.302585092994046,5.529429087511423,0.5229166666666667,0.75,0,1,0,1,1,1,1,1,1,Early-Midday
4,0,0,3,89,0,19,23,98.9,0,0,0,12.0,2.67,0,22.25,9,2.200277777777778,1.3862943611198906,4.499809670330265,0.18541666666666667,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
2,0,1,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,No Work
6,0,0,8,398,6,6,10,279.8,1,1,0,12.0,31.84,48,44.22222222222222,64,44.001111111111115,2.1972245773362196,5.988961416889864,0.8291666666666667,0.6666666666666666,0,1,0,1,1,1,1,1,1,Early-Midday
6,0,0,6,209,2,11,20,200.9,1,0,0,12.0,12.54,12,29.857142857142858,36,12.133611111111112,1.9459101490553132,5.3471075307174685,0.4354166666666667,0.5,0,1,0,3,2,2,1,1,1,Early-Midday
4,0,0,5,80,3,15,23,158.0,0,0,0,12.0,4.0,15,13.333333333333334,25,1.7777777777777777,1.791759469228055,4.394449154672439,0.16666666666666666,0.4166666666666667,0,0,1,4,2,3,2,2,2,Afternoon-Evening
3,0,0,4,151,0,17,23,135.1,0,0,0,12.0,6.04,0,30.2,16,6.333611111111111,1.6094379124341003,5.0238805208462765,0.3145833333333333,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,10,306,7,1,6,330.6,1,1,0,12.0,30.6,70,27.818181818181817,100,26.009999999999998,2.3978952727983707,5.726847747587197,0.6375,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
2,0,0,10,267,8,1,7,326.7,1,1,0,12.0,26.7,80,24.272727272727273,100,19.802500000000002,2.3978952727983707,5.5909869805108565,0.55625,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,12,302,6,7,12,390.2,1,1,0,12.0,36.24,72,23.23076923076923,144,25.334444444444443,2.5649493574615367,5.713732805509369,0.6291666666666667,1.0,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,3,37,3,19,23,93.7,0,0,0,12.0,1.11,9,9.25,9,0.3802777777777778,1.3862943611198906,3.6375861597263857,0.07708333333333334,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,4,108,0,18,22,130.8,0,0,0,12.0,4.32,0,21.6,16,3.24,1.6094379124341003,4.6913478822291435,0.225,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,2,131,0,16,22,73.1,0,0,0,12.0,2.62,0,43.666666666666664,4,4.7669444444444435,1.0986122886681098,4.882801922586371,0.27291666666666664,0.16666666666666666,1,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,5,70,3,18,23,157.0,0,0,0,12.0,3.5,15,11.666666666666666,25,1.3611111111111114,1.791759469228055,4.2626798770413155,0.14583333333333334,0.4166666666666667,0,1,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,5,353,6,8,17,185.3,1,0,0,12.0,17.65,30,58.833333333333336,25,34.61361111111112,1.791759469228055,5.869296913133774,0.7354166666666667,0.4166666666666667,0,0,1,1,1,1,1,1,1,Early-Midday
3,0,0,6,148,3,10,16,194.8,0,0,0,12.0,8.88,18,21.142857142857142,36,6.084444444444445,1.9459101490553132,5.003946305945459,0.30833333333333335,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,No Work
4,0,0,8,315,6,8,14,271.5,1,1,0,12.0,25.2,48,35.0,64,27.5625,2.1972245773362196,5.755742213586912,0.65625,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,4,168,5,11,17,136.8,0,0,0,12.0,6.72,20,33.6,16,7.839999999999999,1.6094379124341003,5.1298987149230735,0.35,0.3333333333333333,1,0,0,3,2,2,1,1,1,Early-Midday
5,0,0,6,327,2,8,14,212.7,1,0,0,12.0,19.62,12,46.714285714285715,36,29.7025,1.9459101490553132,5.793013608384144,0.68125,0.5,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,2,154,1,18,23,75.4,0,0,0,12.0,3.08,2,51.333333333333336,4,6.587777777777779,1.0986122886681098,5.043425116919247,0.32083333333333336,0.16666666666666666,1,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,5,234,5,10,15,173.4,1,0,0,12.0,11.7,25,39.0,25,15.209999999999999,1.791759469228055,5.459585514144159,0.4875,0.4166666666666667,0,0,1,2,1,2,1,1,1,Early-Midday
4,0,0,9,201,6,9,16,290.1,1,0,0,12.0,18.09,54,20.1,81,11.2225,2.302585092994046,5.308267697401205,0.41875,0.75,0,0,1,2,1,2,1,1,1,Early-Midday
5,0,0,7,199,5,11,17,229.9,1,0,0,12.0,13.93,35,24.875,49,11.000277777777779,2.0794415416798357,5.298317366548036,0.41458333333333336,0.5833333333333334,0,0,0,3,2,2,1,1,1,Early-Midday
5,0,0,4,85,1,16,23,128.5,0,0,0,12.0,3.4,4,17.0,16,2.0069444444444446,1.6094379124341003,4.454347296253507,0.17708333333333334,0.3333333333333333,0,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,7,123,2,11,21,222.3,0,0,0,12.0,8.61,14,15.375,49,4.2025,2.0794415416798357,4.820281565605037,0.25625,0.5833333333333334,0,1,0,3,2,2,1,1,1,Early-Midday
2,0,0,10,392,8,2,6,339.2,1,1,0,12.0,39.2,80,35.63636363636363,100,42.684444444444445,2.3978952727983707,5.973809611869261,0.8166666666666667,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,10,277,3,7,15,327.7,1,1,0,12.0,27.7,30,25.181818181818183,100,21.313611111111108,2.3978952727983707,5.627621113690637,0.5770833333333333,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,12,337,6,4,8,393.7,1,1,0,12.0,40.44,72,25.923076923076923,144,31.54694444444444,2.5649493574615367,5.823045895483019,0.7020833333333333,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
6,0,0,6,272,5,11,15,207.2,1,0,0,12.0,16.32,30,38.857142857142854,36,20.55111111111111,1.9459101490553132,5.60947179518496,0.5666666666666667,0.5,0,1,0,3,2,2,1,1,1,Early-Midday
5,0,0,4,110,2,20,23,131.0,0,0,0,12.0,4.4,8,22.0,16,3.3611111111111107,1.6094379124341003,4.709530201312334,0.22916666666666666,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,4,179,3,15,21,137.9,0,0,0,12.0,7.16,12,35.8,16,8.900277777777777,1.6094379124341003,5.19295685089021,0.3729166666666667,0.3333333333333333,1,0,0,4,2,3,2,2,2,Afternoon-Evening
6,0,0,5,116,0,16,20,161.6,0,0,0,12.0,5.8,0,19.333333333333332,25,3.7377777777777776,1.791759469228055,4.762173934797756,0.24166666666666667,0.4166666666666667,0,1,0,4,2,3,2,2,2,Afternoon-Evening
4,0,0,3,38,3,19,23,93.8,0,0,0,12.0,1.14,9,9.5,9,0.4011111111111111,1.3862943611198906,3.6635616461296463,0.07916666666666666,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
2,0,0,4,31,1,15,23,123.1,0,0,0,12.0,1.24,4,6.2,16,0.2669444444444445,1.6094379124341003,3.4657359027997265,0.06458333333333334,0.3333333333333333,1,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,5,32,3,15,21,153.2,0,0,0,12.0,1.6,15,5.333333333333333,25,0.28444444444444444,1.791759469228055,3.4965075614664802,0.06666666666666667,0.4166666666666667,0,0,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,9,362,3,6,10,306.2,1,1,0,12.0,32.58,27,36.2,81,36.401111111111106,2.302585092994046,5.8944028342648505,0.7541666666666667,0.75,1,0,0,1,1,1,1,1,1,Early-Midday
7,1,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
5,0,0,5,227,4,12,19,172.7,1,0,0,12.0,11.35,20,37.833333333333336,25,14.31361111111111,1.791759469228055,5.429345628954441,0.47291666666666665,0.4166666666666667,0,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,11,268,4,2,6,356.8,1,1,0,12.0,29.48,44,22.333333333333332,121,19.95111111111111,2.4849066497880004,5.594711379601839,0.5583333333333333,0.9166666666666666,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,2,78,0,16,23,67.8,0,0,0,12.0,1.56,0,26.0,4,1.6900000000000002,1.0986122886681098,4.3694478524670215,0.1625,0.16666666666666666,0,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,4,130,4,10,20,133.0,0,0,0,12.0,5.2,16,26.0,16,4.694444444444444,1.6094379124341003,4.875197323201151,0.2708333333333333,0.3333333333333333,0,0,0,2,1,2,1,1,1,Early-Midday
6,0,0,3,89,2,16,23,98.9,0,0,0,12.0,2.67,6,22.25,9,2.200277777777778,1.3862943611198906,4.499809670330265,0.18541666666666667,0.25,0,1,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,7,279,6,4,12,237.9,1,1,0,12.0,19.53,42,34.875,49,21.622500000000002,2.0794415416798357,5.634789603169249,0.58125,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,131,2,13,21,193.1,0,0,0,12.0,7.86,12,18.714285714285715,36,4.7669444444444435,1.9459101490553132,4.882801922586371,0.27291666666666664,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,3,159,0,15,22,105.9,0,0,0,12.0,4.77,0,39.75,9,7.0225,1.3862943611198906,5.075173815233827,0.33125,0.25,0,0,0,4,2,3,2,2,2,Afternoon-Evening
